X,Y,codice,denominazi,ubicazione,comune
11.108933,44.435221,64537,ZAPPOLINO,VIA VALLE DEL SAMOGGIA 2412,ZAPPOLINO
11.109047,44.435264,64538,ZAPPOLINO,VIA VALLE DEL SAMOGGIA FR 2412,ZAPPOLINO
11.108234,44.429067,64541,CA` TRENTI,VIA VALLE DEL SAMOGGIA 3124,CASTELLO DI SERRAVALLE
11.108584,44.429007,64542,CA` TRENTI,VIA VALLE DEL SAMOGGIA FR 3124,CASTELLO DI SERRAVALLE
11.10392,44.422971,64545,COZZANO,VIA VALLE DEL SAMOGGIA FR 3889,CASTELLO DI SERRAVALLE
11.104216,44.42284,64546,COZZANO,VIA VALLE DEL SAMOGGIA 3889,CASTELLO DI SERRAVALLE
11.099152,44.418945,64549,CASA BUCO,VIA VALLE DEL SAMOGGIA 4476,CASTELLO DI SERRAVALLE
11.099921,44.419363,64550,CASA BUCO,VIA VALLE DEL SAMOGGIA 4415,CASTELLO DI SERRAVALLE
11.09721,44.416253,64553,PONZANO,VIA VALLE DEL SAMOGGIA 4806,PONZANO
11.097531,44.416112,64554,PONZANO,VIA VALLE DEL SAMOGGIA FR 4806,PONZANO
11.093847,44.412822,64557,PONZANO CHIESA,VIA VALLE DEL SAMOGGIA 5246,PONZANO
11.093933,44.412793,64558,PONZANO CHIESA,VIA VALLE DEL SAMOGGIA FR 5246,PONZANO
11.088612,44.407957,64561,PONZANO TINTORIA,VIA VALLE DEL SAMOGGIA 5894,TINTORIA
11.088833,44.407836,64562,PONZANO TINTORIA,VIA VALLE DEL SAMOGGIA FR 5894,TINTORIA
11.083357,44.404641,64563,MOLINO SEGA,VIA VALLE DEL SAMOGGIA (SP 27) KM 20+530,CASTELLO DI SERRAVALLE
11.083886,44.404686,64564,MOLINO SEGA,VIA VALLE DEL SAMOGGIA (SP 27) FR KM 20+,CASTELLO DI SERRAVALLE
11.077948,44.399771,64565,PALAZZINA,VIA VALLE DEL SAMOGGIA 7126,CASTELLO DI SERRAVALLE
11.078008,44.399707,64566,PALAZZINA,VIA VALLE DEL SAMOGGIA FR 7126,CASTELLO DI SERRAVALLE
11.075884,44.397152,64569,SAVIGNO PONTE,VIA VALLE DEL SAMOGGIA BV SAMOGGIA,SAVIGNO
11.075944,44.397088,64570,SAVIGNO PONTE,VIA VALLE DEL SAMOGGIA FR BV SAMOGGIA,SAVIGNO
11.075581,44.393575,64573,SAVIGNO CARABINIERI,VIA DELLA LIBERTA` 55,SAVIGNO
11.075744,44.393554,64574,SAVIGNO CARABINIERI,VIA DELLA LIBERTA` FR 55,SAVIGNO
11.073448,44.392173,64575,SAVIGNO PIERANTONI,VIA PIERANTONI 20MT DOPO CIV 4,SAVIGNO
11.073943,44.391975,64576,SAVIGNO PIERANTONI,VIA PIERANTONI FR CV 4,SAVIGNO
11.073277,44.388773,64577,SAVIGNO MARCONI FORESE,VIA MARCONI,SAVIGNO
11.073364,44.388736,64578,SAVIGNO MARCONI FORESE,VIA MARCONI,SAVIGNO
11.072581,44.389317,64579,SAVIGNO PACE,VIA DELLA PACE ALTEZZA AREA BEACH VOLLEY,SAVIGNO
11.072667,44.389622,64580,SAVIGNO PACE,VIA DELLA PACE ALTEZZA AREA BEACH VOLLEY,SAVIGNO
11.073294,44.387098,64581,SAVIGNO MARCONI,VIA MARCONI FR 81,SAVIGNO
11.073394,44.387097,64582,SAVIGNO MARCONI,VIA MARCONI 81,SAVIGNO
11.073283,44.389295,64583,SAVIGNO,VIA MARCONI 34,SAVIGNO
11.073609,44.389289,64584,SAVIGNO,VIA MARCONI 53,SAVIGNO
11.070365,44.378446,64585,RIVABENE,VIA SAN PROSPERO FR 105,SAVIGNO
11.070463,44.378399,64586,RIVABENE,VIA SAN PROSPERO 105,SAVIGNO
11.067959,44.376077,64589,PONTE CA` MARIO,VIA VALLE DEL SAMOGGIA 98,SAVIGNO
11.067981,44.375987,64590,PONTE CA` MARIO,VIA VALLE DEL SAMOGGIA FR 98,SAVIGNO
11.064432,44.372171,64593,CA` ZANOLINO,VIA VALLE DEL SAMOGGIA ANG. SAN BIAGIO,SAVIGNO
11.064442,44.37208,64594,CA` ZANOLINO,VIA VALLE DEL SAMOGGIA FR SAN BIAGIO,SAVIGNO
11.057337,44.368482,64597,SAN BIAGIO CERAMICHE ATI,VIA VALLE DEL SAMOGGIA 37,SAVIGNO
11.057423,44.368435,64598,SAN BIAGIO CERAMICHE ATI,VIA VALLE DEL SAMOGGIA FR 37,SAVIGNO
11.053736,44.36599,64601,GOCCIA,VIA VALLE DEL SAMOGGIA 49/A,GOCCIA-CAVARA
11.053746,44.365918,64602,GOCCIA,VIA VALLE DEL SAMOGGIA FR 49/A,GOCCIA-CAVARA
11.051984,44.362537,64605,PONTE CAVARA,VIA VALLE DEL SAMOGGIA FR 72,SAVIGNO
11.052122,44.362535,64606,PONTE CAVARA,VIA VALLE DEL SAMOGGIA 72,SAVIGNO
11.057518,44.363248,64609,CA` MENAUSTRO,VIA SAN PROSPERO FR 40/A,SAVIGNO
11.057629,44.363201,64610,CA` MENAUSTRO,VIA SAN PROSPERO 40/A,SAVIGNO
11.058052,44.359151,64613,SPARATE DI SOPRA,VIA SAN PROSPERO 92,SAVIGNO
11.058129,44.359186,64614,SPARATE DI SOPRA,VIA SAN PROSPERO FR 92,SAVIGNO
11.059272,44.360299,64617,SERRA,VIA SAN PROSPERO 39,SAVIGNO
11.059184,44.360292,64618,SERRA,VIA SAN PROSPERO FR 39,SAVIGNO
11.064501,44.361609,64621,CA` BRONZO,VIA SAN PROSPERO FR 35/A,SAVIGNO
11.064567,44.361707,64622,CA` BRONZO,VIA SAN PROSPERO 35/A,SAVIGNO
11.068835,44.362467,64625,SAN PROSPERO,VIA SAN PROSPERO FR 16/B,SAVIGNO
11.068972,44.362437,64626,SAN PROSPERO,VIA SAN PROSPERO 16/B,SAVIGNO
11.068546,44.354622,64629,PIATTELLO,VIA SAN PROSPERO ANG. PIATTELLO,SAVIGNO
11.06861,44.354657,64630,PIATTELLO,VIA SAN PROSPERO FR PIATTELLO,SAVIGNO
11.070784,44.350476,64633,TRAPPOLE,VIA SAN PROSPERO KM 30+970,SAVIGNO
11.071071,44.350408,64634,TRAPPOLE,VIA SAN PROSPERO KM 31+000,SAVIGNO
11.076695,44.342698,64637,CA` BORTOLANI BV TOLE`,VIA SAN PROSPERO 16/A,BORTOLANI
11.143366,44.563046,66001,PONTE SAMOGGIA,VIA SAMOGGIA FR 91,PONTE SAMOGGIA
11.143449,44.5629,66002,PONTE SAMOGGIA,VIA SAMOGGIA 90,PONTE SAMOGGIA
11.139663,44.557516,66005,PONTE SAMOGGIA SANT`ALMAS,VIA SAMOGGIA FR 9,CRESPELLANO
11.139565,44.557257,66006,PONTE SAMOGGIA SANT`ALMAS,VIA SAMOGGIA 9,CRESPELLANO
11.134647,44.549472,66009,CALCARA,VIA GARIBALDI FR 65,CALCARA
11.134237,44.548921,66010,CALCARA,VIA GARIBALDI 65,CALCARA
11.132928,44.546533,66013,CALCARA CACIQUE,VIA GARIBALDI FR 5,CALCARA
11.133199,44.546708,66014,CALCARA CACIQUE,VIA GARIBALDI 5,CALCARA
11.128621,44.540276,66017,CALCARA VILLA BASSI,VIA CASSOLA 43,CRESPELLANO
11.128721,44.540256,66018,CALCARA VILLA BASSI,VIA CASSOLA FR 43,CRESPELLANO
11.122396,44.53039,66021,CASSOLA TOMBARELLO,VIA CASSOLA 20,CRESPELLANO
11.122471,44.530362,66022,CASSOLA TOMBARELLO,VIA CASSOLA FR 20,CRESPELLANO
11.117834,44.522931,66025,CASSOLA VANOTTO,VIA CASSOLA 12,CRESPELLANO
11.118212,44.523275,66026,CASSOLA VANOTTO,VIA CASSOLA FR VANOTTO,CRESPELLANO
11.094053,44.442176,66501,BARISELLA,VIA ZIRIBEGA 2,MONTEVEGLIO
11.094038,44.442113,66502,BARISELLA,VIA ZIRIBEGA FR 2,MONTEVEGLIO
11.082879,44.442101,66503,ZIRIBEGA,VIA ZIRIBEGA 54,ZIRIBEGA
11.082877,44.442038,66504,ZIRIBEGA,VIA ZIRIBEGA FR 54,ZIRIBEGA
11.074737,44.441062,66505,CASTELLETTO SERRAVALLE MO,VIA S. APOLLINARE 586,CASTELLETTO
11.075312,44.440979,66506,CASTELLETTO SERRAVALLE MO,VIA S. APOLLINARE FR 548,CASTELLETTO
11.065634,44.440912,66507,CASTELLETTO SERRAVALLE,VIA S. APOLLINARE FR 1323,CASTELLETTO
11.065692,44.440794,66508,CASTELLETTO SERRAVALLE,VIA S. APOLLINARE 1317,CASTELLETTO
11.060926,44.435325,66509,CASTELLETTO SERRAVALLE BV,VIA S.APOLLINARE 1958,CASTELLO DI SERRAVALLE
11.061026,44.435297,66510,CASTELLETTO SERRAVALLE BV,VIA S.APOLLINARE FR 1958,CASTELLO DI SERRAVALLE
11.058442,44.429005,66511,MARMOCCHIA,VIA S.APOLLINARE FR 2785,CASTELLO DI SERRAVALLE
11.058517,44.428995,66512,MARMOCCHIA,VIA S.APOLLINARE 2785,CASTELLO DI SERRAVALLE
11.05768,44.423041,66513,POMPILIO BIVIO TIOLA,VIA S.APOLLINARE 3518,CASTELLO DI SERRAVALLE
11.057778,44.422976,66514,POMPILIO BIVIO TIOLA,VIA S.APOLLINARE FR 3518,CASTELLO DI SERRAVALLE
11.052496,44.41884,66515,POMPILIO,VIA S.APOLLINARE FR 4115,POMPILIO
11.052569,44.418776,66516,POMPILIO,VIA S.APOLLINARE 4115,POMPILIO
11.04117,44.412841,66517,PIANELLA,VIA CIANO FR 4810,ZOCCA
11.041244,44.412813,66518,PIANELLA,VIA CIANO 4810,ZOCCA
11.036804,44.410434,66521,CIANO VOLTATA,VIA CIANO 4169,ZOCCA
11.03689,44.410406,66522,CIANO VOLTATA,VIA CIANO FR 4169,ZOCCA
11.034738,44.415351,66525,CIANO CIMITERO,VIA CIANO 3143,ZOCCA
11.034824,44.415295,66526,CIANO CIMITERO,VIA CIANO FR 3143,ZOCCA
11.029327,44.412152,66529,CIANO,VIA CIANO 2575,CIANO
11.029392,44.412223,66530,CIANO,VIA CIANO FR 2575,ZOCCA
11.026279,44.41082,66533,CIANO SCUOLE,VIA CIANO FR 2078,CIANO
11.026202,44.410776,66534,CIANO SCUOLE,VIA CIANO 2078,ZOCCA
11.011808,44.409267,66537,PERSIANA,VIA CIANO 539,ZOCCA
11.011855,44.409176,66538,PERSIANA,VIA CIANO FR 539,ZOCCA
11.005997,44.39726,66541,CASA TEGGI,VIA DEI MARTIRI 2449,ZOCCA
11.006109,44.397249,66542,CASA TEGGI,VIA DEI MARTIRI FR 2449,ZOCCA
11.006023,44.392903,66545,MONTEOMBRARO RAMPA,VIA DEI MARTIRI FR MONTANARA,ZOCCA
11.006287,44.393258,66546,MONTEOMBRARO RAMPA,VIA DEI MARTIRI ANG. MONTANARA,ZOCCA
11.006577,44.390363,66549,MONTEOMBRARO BETTOLINO,VIA DEI MARTIRI 1685,ZOCCA
11.006727,44.390351,66550,MONTEOMBRARO BETTOLINO,VIA DEI MARTIRI FR 1685,ZOCCA
11.008129,44.385078,66553,MONTEOMBRARO CORNETA,VIA DEI MARTIRI FR BV CORNETA,ZOCCA
11.008242,44.385085,66554,MONTEOMBRARO CORNETA,VIA DEI MARTIRI BV CORNETA,ZOCCA
11.006907,44.382759,66557,MONTEOMBRARO CASEIFICIO,VIA DEI MARTIRI 319,MONTEOMBRARO
11.006968,44.382713,66558,MONTEOMBRARO CASEIFICIO,VIA DEI MARTIRI FR 319,MONTEOMBRARO
11.008243,44.378144,66561,MONTEOMBRARO,VIA SAN CARLO BV VIA CALIGOLA,MONTEOMBRARO
11.008297,44.378242,66562,MONTEOMBRARO,VIA SAN CARLO 278,MONTEOMBRARO
11.004608,44.373527,66565,MONTEOMBRARO CAMPO SPORTI,VIA MONTEOMBRARO 443,MONTEOMBRARO
11.005287,44.374289,66566,MONTEOMBRARO CAMPO SPORTI,VIA MONTEOMBRARO 479,MONTEOMBRARO
11.000739,44.370092,66569,MONTEOMBRARO OSTERIOLA,VIA TERENZIO SANTULINI 2591,MONTEOMBRARO
11.000859,44.369946,66570,MONTEOMBRARO OSTERIOLA,VIA TERENZIO SANTULINI 2582,MONTEOMBRARO
10.994637,44.367084,66573,MONTEOMBRARO CASA NADINI,VIA TERENZIO SANTULINI 2171,ZOCCA
10.994734,44.366984,66574,MONTEOMBRARO CASA NADINI,VIA TERENZIO SANTULINI FR 2171,ZOCCA
10.989122,44.36619,66577,MONTEOMBRARO BIVIO MONTE,VIA TERENZIO SANTULINI BV BRAGLIA,ZOCCA
10.989192,44.366036,66578,MONTEOMBRARO BIVIO MONTE,VIA TERENZIO SANTULINI FR BV BRAGLIA,ZOCCA
10.987507,44.363689,66581,ZOCCHETTA,VIA TERENZIO SANTULINI 1047,ZOCCA
10.98772,44.363685,66582,ZOCCHETTA,VIA TERENZIO SANTULINI FR 1047,ZOCCA
10.982426,44.355936,66585,ZOCCA BV MONTEOMBRARO,VIA VIGNOLESE SP 623 KM 3+830,ZOCCA
10.982675,44.355878,66586,ZOCCA BV MONTEOMBRARO,VIA VIGNOLESE SP 623 KM 3+830,ZOCCA
10.984879,44.349807,66589,PREDIERA,VIA TESI 126,ZOCCA
10.985169,44.349838,66590,PREDIERA,VIA TESI FR 126,ZOCCA
10.992983,44.347541,66593,ZOCCA LA PESA,VIA TESI 858,ZOCCA
10.992962,44.347659,66594,ZOCCA LA PESA,VIA TESI FR 858,ZOCCA
10.995502,44.345994,66595,ZOCCA DON STRADI,VIA STRADI 50 MT DOPO PASSO CARRABILE 27,ZOCCA
10.995452,44.347093,66596,ZOCCA DON STRADI,VIA DON STRADI,ZOCCA
10.994873,44.345194,66597,ZOCCA,VIA TESI FR 1209,ZOCCA
10.997829,44.343963,66599,ZOCCA AUSL,VIALE VERDI FR 119,ZOCCA
10.998429,44.343881,66600,ZOCCA AUSL,VIALE VERDI FR 70,ZOCCA
11.129301,44.548204,68001,CALCARA CHIESA,VIA MAZZINI 64,CALCARA
11.129283,44.548069,68002,CALCARA CHIESA,VIA MAZZINI 47,CALCARA
11.122824,44.548747,68005,CALCARA CASTEL DELLA PIET,VIA FERRARI 14,CRESPELLANO
11.12281,44.548694,68006,CALCARA CASTEL DELLA PIET,VIA FERRARI FR 14,CRESPELLANO
11.112541,44.550892,68009,FOSSA VECCHIA,VIA BELFIORE 15,CASTELFRANCO EMILIA
11.113353,44.550724,68010,FOSSA VECCHIA,VIA BELFIORE FR 15,CASTELFRANCO EMILIA
11.103388,44.551584,68013,MADONNA DELLA PROVVIDENZA,VIA PIUMAZZO 105,MADONNA DELLA PROVVIDENZA
11.103167,44.551399,68014,MADONNA DELLA PROVVIDENZA,VIA PIUMAZZO 108,MADONNA DELLA PROVVIDENZA
11.097106,44.549134,68017,CA` FERRARINI,VIA PIUMAZZO ANG. CABINA ENEL,CASTELFRANCO EMILIA
11.098035,44.549432,68018,CA` FERRARINI,VIA PIUMAZZO FR CABINA ENEL,CASTELFRANCO EMILIA
11.084303,44.546344,68021,DUE PILASTRI,VIA PIUMAZZO 59,CASTELFRANCO EMILIA
11.084922,44.546395,68022,DUE PILASTRI,VIA PIUMAZZO 54,CASTELFRANCO EMILIA
11.07165,44.546304,68025,PIUMAZZO,VIA FILZI 19,PIUMAZZO
11.071565,44.546396,68026,PIUMAZZO,VIA FILZI 20,PIUMAZZO
11.065314,44.547257,68029,PIUMAZZO SCUOLE,CORSO DEI MILLE 11,PIUMAZZO
11.065609,44.547053,68030,PIUMAZZO SCUOLE,CORSO DEI MILLE 24,PIUMAZZO
11.062507,44.549756,68033,PIUMAZZO GUERRAZZI,VIA SAN CESARIO 24,PIUMAZZO
11.06285,44.549498,68034,PIUMAZZO GUERRAZZI,VIA SAN CESARIO FR 12,CASTELFRANCO EMILIA
11.045619,44.554634,68037,SAN CESARIO CASE NUOVE,VIA BOSCHETTI FR 732,SAN CESARIO SUL PANARO
11.045887,44.554386,68038,SAN CESARIO CASE NUOVE,VIA BOSCHETTI 732,SAN CESARIO SUL PANARO
11.035372,44.5612,68041,SAN CESARIO CHIESA,CORSO LIBERTA` 48,SAN CESARIO SUL PANARO
11.035817,44.560958,68042,SAN CESARIO CHIESA,CORSO LIBERTA` 45,SAN CESARIO SUL PANARO
11.036585,44.548314,68045,FONDO SPINO,VIA PER SPILAMBERTO 868,SAN CESARIO SUL PANARO
11.036803,44.548445,68046,FONDO SPINO,VIA PER SPILAMBERTO 875,SAN CESARIO SUL PANARO
11.036161,44.537977,68049,SANT`ADRIANO,VIA PER SPILAMBERTO 2172,SAN CESARIO SUL PANARO
11.036588,44.538672,68050,SANT`ADRIANO,VIA PER SPILAMBERTO FR 1982,SAN CESARIO SUL PANARO
11.034639,44.533287,68053,ALTOLA`,VIA MARTIRI ARTIOLI FR 386,SAN CESARIO SUL PANARO
11.035643,44.533206,68054,ALTOLA`,VIA MARTIRI ARTIOLI 400,ALTOL+
11.024952,44.530876,68058,SPILAMBERTO,PIAZZA F.LLI SASSATELLI 33,SPILAMBERTO
11.037309,44.530458,68061,SAN CESARIO MANFREDINI,VIA GRAZIOSI 312,ALTOL+
11.037522,44.530445,68062,SAN CESARIO MANFREDINI,VIA GRAZIOSI FR 312,ALTOL+
11.047118,44.527743,68065,FONDO BELVEDERE,VIA GRAZIOSI 1386/C,SAN CESARIO SUL PANARO
11.047148,44.52786,68066,FONDO BELVEDERE,VIA GRAZIOSI FR 1386/C,SAN CESARIO SUL PANARO
11.049238,44.524653,68069,VILLA FALOPPIE,VIA FALOPPIE 1067,SAVIGNANO SUL PANARO
11.048778,44.523392,68070,VILLA FALOPPIE,VIA FALOPPIE FR 955,SAVIGNANO SUL PANARO
11.057408,44.518663,68073,MAGAZZINO,VIA MAGAZZINO 30,BAZZANO
11.056588,44.518975,68074,MAGAZZINO,VIA FALOPPIE 70,MAGAZZINO
11.064917,44.517168,68077,IL CUCCIO,VIA MAGAZZINO 4,BAZZANO
11.064958,44.517266,68078,IL CUCCIO,VIA MAGAZZINO FR 4,BAZZANO
11.077668,44.510229,68081,BAZZANO SABBIONARA,VIA CASTELFRANCO 6,BAZZANO
11.077387,44.510802,68082,BAZZANO SABBIONARA,VIA CASTELFRANCO 15/A,BAZZANO
11.109171,44.50812,68501,MUFFA GHIARINO,VIA GHIARINO BV PROVINCIALE,MUFFA
11.109258,44.508101,68502,MUFFA GHIARINO,VIA GHIARINO FR BV PROVINCIALE,MUFFA
11.106623,44.498166,68505,Z.I. CASSOLA CASEIFICIO V,VIA CASSOLA FR BV DI VAGNO,BAZZANO
11.106924,44.498142,68506,Z.I. CASSOLA CASEIFICIO V,VIA CASSOLA BV DI VAGNO,MONTEVEGLIO
11.104862,44.493265,68509,Z.I. CASSOLA BENASSI,VIA CASSOLA 25,MONTEVEGLIO
11.10501,44.493199,68510,Z.I. CASSOLA BENASSI,VIA CASSOLA FR 25,MONTEVEGLIO
11.101481,44.48879,68513,Z.I. CASSOLA MOZZEGHINE,VIA CASSOLA FR BV TASSO,MONTEVEGLIO
11.101667,44.488723,68514,Z.I. CASSOLA MOZZEGHINE,VIA CASSOLA ANG. TASSO,MONTEVEGLIO
11.101869,44.474027,68601,MONTEVEGLIO PONTE ROSSO,VIA DEI PONTI 16,MONTEVEGLIO
11.101741,44.473273,68602,MONTEVEGLIO PONTE ROSSO,VIA DEI PONTI 25,MONTEVEGLIO
11.111615,44.473379,68605,CASETTO SCUOLE,VIA STIORE 4/1,MONTEVEGLIO
11.111618,44.473469,68606,CASETTO SCUOLE,VIA STIORE FR 4/1,MONTEVEGLIO
11.117574,44.472665,68609,STIORE,VIA STIORE FR 23,MONTEVEGLIO
11.117556,44.472882,68610,STIORE,VIA STIORE FR 20,STIORE
11.118235,44.46871,68613,MOLINO PONTE,VIA PALAZZETTO FR 3,MONTEVEGLIO
11.118336,44.468708,68614,MOLINO PONTE,VIA PALAZZETTO 3,MONTEVEGLIO
11.121065,44.463535,68617,MOLINO BOTTI,VIA RODA 12,MONTE SAN PIETRO
11.121166,44.463542,68618,MOLINO BOTTI,VIA RODA FR 12,MONTE SAN PIETRO
11.118216,44.458447,68621,MOLINO BORZAGA,VIA RODA FR 15,MONTE SAN PIETRO
11.118465,44.458388,68622,MOLINO BORZAGA,VIA RODA 15,MONTE SAN PIETRO
11.119574,44.449437,68625,MOLINO CAVARA,VIA FAGNANO FR 1378,CASTELLO DI SERRAVALLE
11.119662,44.449436,68626,MOLINO CAVARA,VIA FAGNANO 1378,CASTELLO DI SERRAVALLE
11.117944,44.442932,68629,CA` ADUA,VIA FAGNANO 633,CASTELLO DI SERRAVALLE
11.118057,44.442929,68630,CA` ADUA,VIA FAGNANO 628,FAGNANO
11.116969,44.43889,68633,FAGNANO,VIA FAGNANO 163,CASTELLO DI SERRAVALLE
11.117193,44.43884,68634,FAGNANO,VIA FAGNANO FR 163,FAGNANO
11.112453,44.435966,68637,CA` BALDELLO MASINI,VIA MULINO 373,CASTELLO DI SERRAVALLE
11.112377,44.43595,68638,CA` BALDELLO MASINI,VIA MULINO FR 373,CASTELLO DI SERRAVALLE
11.272085,44.471759,70001,CASALECCHIO AUTOSTRADA,VIA PORRETTANA 476,CASALECCHIO DI RENO
11.27231,44.472367,70002,CASALECCHIO AUTOSTRADA,VIA PORRETTANA 371,CASALECCHIO DI RENO
11.269421,44.466267,70005,CASALECCHIO CIMABUE,VIA PORRETTANA 516,CASALECCHIO DI RENO
11.270525,44.467829,70006,CASALECCHIO CIMABUE,VIA PORRETTANA 385/3,CASALECCHIO DI RENO
11.271957,44.460995,70007,CASALECCHIO DUSE,VIA DUSE 8,CASALECCHIO DI RENO
11.271935,44.461085,70008,CASALECCHIO DUSE,VIA DUSE FR 8,CASALECCHIO DI RENO
11.273226,44.460006,70011,CASALECCHIO AUSL,VIA CIMAROSA,CASALECCHIO DI RENO
11.271412,44.444027,70017,BORGONUOVO,VIA PORRETTANA 40,BORGONUOVO
11.27147,44.443584,70018,BORGONUOVO,VIA PORRETTANA FR 42/5,BORGONUOVO
11.2718,44.438491,70021,BORGONUOVO ALTOPIANO,VIA PORRETTANA 62,PONTECCHIO MARCONI
11.272146,44.437044,70022,BORGONUOVO ALTOPIANO,VIA PORRETTANA 47,PONTECCHIO MARCONI
11.268993,44.428311,70029,PONTECCHIO POSTA,VIA PORRETTANA 78/A,PONTECCHIO MARCONI
11.269249,44.428756,70030,PONTECCHIO POSTA,VIA PORRETTANA 113,PONTECCHIO MARCONI
11.265784,44.424585,70033,PONTECCHIO SCUOLE,VIA PORRETTANA 88,PONTECCHIO MARCONI
11.266205,44.424757,70034,PONTECCHIO SCUOLE,VIA PORRETTANA 145,PONTECCHIO MARCONI
11.260405,44.418669,70037,PONTECCHIO BORGHETTI,VIA PORRETTANA 94/5,BORGHETTI
11.260584,44.418422,70038,PONTECCHIO BORGHETTI,VIA PORRETTANA 239,BORGHETTI
11.258462,44.41453,70041,SASSO M. STELLA,VIA PORRETTANA 102/2,SASSO MARCONI
11.258209,44.4135,70042,SASSO M. STELLA,VIA PORRETTANA FR 104,SASSO MARCONI
11.25368,44.408404,70045,TRIPOLI,VIA PORRETTANA FR 319,SASSO MARCONI
11.25406,44.408487,70046,TRIPOLI,VIA PORRETTANA 309,SASSO MARCONI
11.25153,44.406052,70049,SASSO M. CA` VECCHIA,VIA PORRETTANA 126,SASSO MARCONI
11.252066,44.4066,70050,SASSO M. CA` VECCHIA,VIA PORRETTANA FR 126,SASSO MARCONI
11.249052,44.402356,70053,PALAZZO ARMI,VIA PORRETTANA FR 351,SASSO MARCONI
11.249446,44.402789,70054,PALAZZO ARMI,VIA PORRETTANA FR PL 1486,SASSO MARCONI
11.248171,44.397719,70070,SASSO M. CERVETTA,VIA KENNEDY 7,SASSO MARCONI
11.254321,44.395356,70071,SASSO M. STAZIONE,VIA DELLA STAZIONE 87/89,SASSO MARCONI
11.253784,44.395096,70072,SASSO M. STAZIONE,VIA DELLA STAZIONE FR PL 33,SASSO MARCONI
11.246659,44.392338,70075,SASSO MARCONI TERMINAL,VIA KENNEDY PIAZZALE TERMINAL,SASSO MARCONI
11.247672,44.394839,70076,SASSO M. KENNEDY,VIA KENNEDY FR P.L. 12,SASSO MARCONI
11.236776,44.385024,70077,FONTANA,VIA PORRETTANA FR 527,FONTANA
11.246714,44.392454,70078,SASSO MARCONI TERMINAL,VIA KENNEDY PIAZZALE TERMINAL,SASSO MARCONI
11.24927,44.39821,70079,SASSO M. CONSORZIO,VIA PONTE ALBANO,SASSO MARCONI
11.249919,44.398107,70080,SASSO M. CONSORZIO,VIA PONTE ALBANO,SASSO MARCONI
11.236377,44.383799,70081,FONTANA SCUOLE,VIA FONTANA (LATO EDICOLA),FONTANA
11.238774,44.386083,70082,FONTANA,VIA FONTANA 31,FONTANA
11.236697,44.383612,70084,FONTANA SCUOLE,VIA FONTANA (LATO SCUOLA),FONTANA
11.233843,44.381526,70085,CASE MAZZETTI,VIA PORRETTANA BV RUPE,SASSO MARCONI
11.234945,44.38244,70086,CASE MAZZETTI,VIA PORRETTANA 529,SASSO MARCONI
11.231926,44.379637,70089,PAGANINO,VIA PORRETTANA FR 549,SASSO MARCONI
11.231366,44.378792,70090,PAGANINO,VIA PORRETTANA FR 284,SASSO MARCONI
11.225265,44.374806,70093,CASA GABANA,VIA PORRETTANA FR 561,SASSO MARCONI
11.225064,44.374468,70094,CASA GABANA,VIA PORRETTANA 561,SASSO MARCONI
11.21489,44.368626,70097,PANICO CASAGRANDE,VIA PORRETTANA NORD FR 66/A,LAMA DI RENO
11.215168,44.368656,70098,PANICO CASAGRANDE,VIA PORRETTANA NORD 66/A,LAMA DI RENO
11.206701,44.355748,70101,PANICO,VIA PORRETTANA NORD 41/2,MARZABOTTO
11.208808,44.357076,70102,PANICO,VIA PORRETTANA NORD 34,PANICO
11.204665,44.341617,70104,MARZABOTTO,PIAZZA MARTIRI DELLE FOSSE ARDEATINE 4/A,MARZABOTTO
11.204288,44.341616,70105,MARZABOTTO,PIAZZA MARTIRI DELLE FOSSE ARDEATINE 1,MARZABOTTO
11.206419,44.340548,70108,MARZABOTTO STAZIONE,ANGOLO PIAZZALE SCHOOL,MARZABOTTO
11.192571,44.334207,70109,PIAN DI VENOLA BASSA,VIA PORRETTANA SUD 22,MARZABOTTO
11.194403,44.33455,70110,PIAN DI VENOLA BASSA,VIA PORRETTANA SUD 21,PIAN DI VENOLA
11.203424,44.339643,70112,MARZABOTTO MUNICIPIO,VIA NEROZZI BV VIA FORNASINI,MARZABOTTO
11.187898,44.332668,70113,PIAN DI VENOLA,VIA PORRETTANA SUD 10M PRIMA INT. VIA LO,PIAN DI VENOLA
11.188786,44.332921,70114,PIAN DI VENOLA,VIA PORRETTANA SUD 53/A,PIAN DI VENOLA
11.183765,44.325392,70117,CASA LEANDRI,VIA PORRETTANA SUD FR 79,MARZABOTTO
11.184505,44.325729,70118,CASA LEANDRI,VIA PORRETTANA SUD 79,MARZABOTTO
11.180195,44.322129,70121,SIBANO,VIA PORRETTANA SUD FR 83/A,SIBANO
11.180038,44.32296,70122,SIBANO,VIA PORRETTANA SUD FR 92,MARZABOTTO
11.164225,44.313458,70125,PIOPPE DI SALVARO,VIA PORRETTANA SUD 138,MARZABOTTO
11.164298,44.313402,70126,PIOPPE DI SALVARO,VIA PORRETTANA SUD FR 138,MARZABOTTO
11.1593,44.313524,70129,PIOPPE,VIA PORRETTANA 74,VERGATO
11.159827,44.313523,70130,PIOPPE,VIA PORRETTANA FR 74,VERGATO
11.157619,44.310432,70133,PIOPPE PALAZZINA,VIA PORRETTANA 57,VERGATO
11.157754,44.31069,70134,PIOPPE PALAZZINA,VIA PORRETTANA FR 57,VERGATO
