codice_linea;codice_fermata;denominazione;ubicazione;comune;coordinata_x;coordinata_y;latitudine;longitudine;codice_zona
357;4313;BONVICINI;VIA CASONI P.L. 11;BOLOGNA;687616;932282;44,517675;11,359658;500
357;22641;ALBERINO;VIA S.FERRARI 144;SAN PIETRO CAPOFIUME;710111;947911;44,652014;11,648801;536
357;28553;MOLINELLA CIRCONVALLAZION;VIA CIRCONVALLAZIONE 50 MT DOPO CIV 42;MOLINELLA;711709;944763;44,623235;11,667635;536
357;30105;BARICELLA;PIAZZA SANDRO PERTINI 1;BARICELLA;701090;947095;44,647263;11,534824;533
357;30510;PODERE FRANCAVILLA;VIA SAVENA VECCHIA 149;BARICELLA;702674;948399;44,658545;11,555295;534
357;30513;SAN GABRIELE BORGO;VIA SAVENA VECCHIA FR 325;SAN GABRIELE;703763;949044;44,664037;11,569274;534
357;30526;MONDONUOVO PALAZZINA;VIA SAVENA VECCHIA 497;MONDONUOVO;705862;949634;44,668743;11,595961;534
357;30529;MONDONUOVO;VIA SAVENA VECCHIA FR 571;MONDONUOVO;706316;949716;44,669349;11,601716;534
357;30542;ALBERINO MOLINO;VIA CANALE DELLA BOTTE FR 91;SAN PIETRO CAPOFIUME;709856;947989;44,65279;11,64562;536
357;33006;S.MARIA CODIFIUME BIVIO;VIA FASCINATA FR 24;MOLINELLA;709728;948851;44,660579;11,64436;536
357;33009;SANT`EMILIO SABBIONI;VIA IMPERIALE 12;ARGENTA;708592;950387;44,674724;11,630672;631
357;33022;GANDAZZOLO BIVIO BARICELL;VIA IMPERIALE ANG. VIA PENNE;BARICELLA;706898;952553;44,694695;11,610196;631
357;33029;PASSO SEGNI BIVIO;VIA GUIDETTI FR 50;BARICELLA;705774;953915;44,707268;11,596573;631
357;35005;OSTERIA DEL GALLO;VIA FERRARESE 7;OSTERIA DEL GALLO;690218;937045;44,559834;11,394126;531
357;35018;LOVOLETO;VIA PORRETTANA FR 36;LOVOLETO;692634;939989;44,585671;11,425622;531
357;35021;ARGINI;VIA NAZIONALE KM 109+270;MINERBIO;693631;941572;44,599641;11,438766;531
357;35034;CASONI;VIA NAZIONALE FR 73;CASONI;695410;944860;44,628732;11,462412;540
357;35037;CANALETTO;VIA NAZIONALE FR 38/A;MALALBERGO;696170;946056;44,639282;11,472441;540
357;35050;ALTEDO SCUOLE;VIA NAZIONALE KM 117+565;ALTEDO;697381;948604;44,661866;11,488676;542
357;36001;ALTEDO CHIESA;VIA DEL CORSO FR 9;ALTEDO;697312;948854;44,664134;11,487903;542
357;36014;PONTE FIUMICELLO;VIA GIOVANNINI 121;BARICELLA;699570;948060;44,656367;11,51605;542
358;28552;MOLINELLA;VIA FABBRI 70 MT PRIMA INTERS. VIA BATTI;MOLINELLA;711944;944296;44,618966;11,670401;536
358;28555;MOLINELLA CIRCONVALLAZION;VIA CIRCONVALLAZIONE FR 42;MOLINELLA;711685;944738;44,623017;11,667322;536
358;28558;MOLINELLA STAZIONE;VIA MAZZINI 324;MOLINELLA;711886;945199;44,627103;11,670043;536
358;28561;GHIARONI;VIA CANALE DELLA BOTTE 1;SAN PIETRO CAPOFIUME;710843;947325;44,646529;11,657782;536
358;30104;BARICELLA SCUOLE;VIA ROMA 27;BARICELLA;700872;946921;44,64576;11,53201;533
358;30110;BARICELLA STAZIONE;VIA SAVENA VECCHIA fr 10;BARICELLA;701294;947276;44,648834;11,537465;533
358;30502;BORGO SANT`ANNA;VIA SAVENA VECCHIA 41;BARICELLA;701752;947699;44,65251;11,543402;533
358;30505;CITTADELLA;VIA SAVENA VECCHIA FR 91;BARICELLA;702269;948108;44,656042;11,550077;534
358;30518;SAN GABRIELE CHIESA;VIA SAVENA VECCHIA FR BV UNITA` D`ITALIA;SAN GABRIELE;704407;949244;44,665652;11,577469;534
358;30521;SAN GABRIELE CONSORZIO;VIA SAVENA VECCHIA FR 519;BARICELLA;704891;949354;44,666503;11,583612;534
358;30525;MONDONUOVO PALAZZINA;VIA SAVENA VECCHIA 152;BARICELLA;705864;949626;44,66867;11,595983;534
358;30531;MONDONUOVO DEPOSITO;VIA SAVENA VECCHIA FR 621;BARICELLA;706092;949679;44,669081;11,598878;534
358;30534;PONTE LORGANA;VIA SAVENA VECCHIA FR KM 6+760;BARICELLA;707459;949756;44,669379;11,616136;631
358;35502;ALTEDO;VIA NAZIONALE FR 139/A;ALTEDO;697252;949011;44,665562;11,487207;542
358;36006;RIVABELLA;VIA DEL CORSO FR 40;ALTEDO;697683;948717;44,662799;11,492526;542
320;624012;ASINARDELLA;VIA DELLE VENEZIE 20;TRESIGALLO;729595;968043;44,827037;11,90328;621
320;624022;PONTE ROVERE;VIA GHERARDI F1;TRESIGALLO;730781;966848;44,81591;11,91772;621
320;624025;TRESIGALLO OSPEDALE;VIA DELLO SPORT 1;TRESIGALLO;729388;966800;44,815929;11,900104;621
321;600294;POMPOSA JUGOSLAVIA;VIA POMPOSA F90;FERRARA;708691;967557;44,829101;11,638941;600
321;600670;CASA BIANCA;VIA DEL MARE 296;FERRARA;712394;967435;44,826909;11,685684;600
321;600673;CASA MAGRINI;VIA DEL MARE 315;FERRARA;713632;967498;44,827106;11,701353;620
321;600689;DENORE;VIA MASSAFISCAGLIA F543;DENORE;723937;968387;44,831932;11,831947;621
321;600699;BORGO FEROCI;FERRARA - FORMIGNANA F215;FERRARA;716224;969249;44,842068;11,73485;620
321;600702;BIVIO BAURA;BIVIO PASSO SEGNI - CORREGGIO 58;FERRARA;714964;968752;44,837981;11,718714;620
321;600705;CONTRAPO` BIVIO CODREA;VIA TAMBELLINA;FERRARA;714779;967579;44,827489;11,715881;620
321;600708;CA` GRILLANDA;VIA MASSAFISCAGLIA 813;FERRARA;725598;966972;44,818686;11,852306;621
321;600914;BIVIO PARASACCO;VIA DEL MARE F537;FERRARA;726793;965630;44,80624;11,866803;621
321;607047;FOSSALTA CHIESA;FERRARA - FORMIGNANA 184;FOSSALTA;718710;970233;44,850156;11,766693;620
321;607057;SABBIONCELLO SAN PIETRO;PZA REPUBBLICA 36;SABBIONCELLO SAN PIETRO;722498;969577;44,843083;11,814285;621
321;607150;SP20 KM13;SP20 VIA ARGINE VOLANO 129;COPPARO;720195;969583;44,843854;11,785182;620
321;609001;CA` ORSETTO;VIA MASSAFISCAGLIA 761;FERRARA;724899;967414;44,822881;11,843671;621
322;600199;S. MAURELIO [240];VLE ALFONSO I D`ESTE F 8;FERRARA;707964;967015;44,82444;11,629533;600
322;600289;CASA DI RIPOSO - BIVIO PR;VIA POMPOSA;FERRARA;709928;967366;44,82702;11,654494;600
322;600372;GINESTRA;VIA DELLA GINESTRA 229;FERRARA;713951;965713;44,810959;11,704633;600
322;600376;COCOMARO DI FOCOMORTO;VIA DELLA GINESTRA 163;COCOMARO DI FOCOMORTO;712654;966088;44,814719;11,688406;600
322;600382;BORGO FABBRI;VIA DELLA GINESTRA 88;FERRARA;711696;966510;44,818799;11,676478;600
322;600424;DARSENA;VIA DARSENA;FERRARA;706639;967756;44,831489;11,613091;600
322;600665;BIVIO FOCOMORTO;VIA DEL MARE 260;FERRARA;711575;967312;44,826047;11,675284;600
322;600668;LA VIGNA;VIA DEL MARE F278;FERRARA;711935;967372;44,82648;11,679857;600
322;600671;CASA BIANCA;VIA DEL MARE 273;FERRARA;712338;967435;44,826926;11,684976;600
322;600678;BIVIO CONTRAPO`;VIA DEL MARE F369;FERRARA;716349;967549;44,826744;11,735706;620
322;600684;BIVIO VICONOVO;VIA DEL MARE 401;FERRARA;717757;967639;44,827124;11,753535;620
322;600710;ALFONSO D`ESTE MEDAGLIE D;VIALE ALFONSO I D`ESTE;FERRARA;708199;967766;44,831125;11,63281;600
322;600880;CODREA VIA TRAVERSA;VIA TAMBELLINA 132;CODREA;714807;966886;44,821249;11,715942;620
322;600883;IL SOSTEGNO [918];VIA TAMBELLINA F173;CONA;714572;965557;44,809369;11,712412;620
322;600912;CODREA BIVIO ROSSONIA;VIA TAMBELLINA;FERRARA;714759;967413;44,826002;11,715558;620
322;600919;BV QUARANTA STAIA;VIA POMPOSA;FERRARA;722864;966703;44,817128;11,81765;621
322;605003;PASSERELLA SCHIAVI;VIA BENGASI F211;MEZZOGORO;744777;976332;44,896487;12,099057;615
322;605006;TENUTA LA VELA;DI CODIGORO 27;CODIGORO;744283;975334;44,887686;12,092328;617
322;605009;TORBIERA;DI CODIGORO F78;TORBIERA;743761;973279;44,869393;12,084739;617
322;605012;PONTE REALE PER CODIGORO;DI CODIGORO 78;CODIGORO;743839;972201;44,859676;12,085207;617
322;605019;CODIGORO CENTRO SCOLASTIC;VLE DELLA RESISTENZA 36;CODIGORO;746015;969673;44,836203;12,111484;617
322;605051;PONTE REALE;LOC PER LE VENEZIE F2;CODIGORO;743780;972054;44,858375;12,084391;617
322;605054;BIVIO LE CONTANE;DI CODIGORO 67;CODIGORO;744995;979116;44,921437;12,103161;615
322;605057;PONTE VICINI;LOC PER LE VENEZIE 21;CODIGORO;740615;972938;44,8674;12,044808;617
322;605080;PONTE FANTINA;LOC PER ARIANO 32;MEZZOGORO;744524;977785;44,909635;12,096559;615
322;610008;CORTE ASTI;LOC GRAN LINEA 11;JOLANDA DI SAVOIA;736767;975059;44,88776;11,997155;616
322;610011;JOLANDA;CSO MATTEOTTI 25;JOLANDA DI SAVOIA;735204;974665;44,884737;11,977207;616
322;610018;JOLANDA ZUCCHERIFICIO;TRESIGALLO - JOLANDA DI SAVOIA 9;JOLANDA DI SAVOIA;735238;974150;44,880096;11,977398;616
322;610021;CORTE CHIORBOLI;TRESIGALLO - JOLANDA DI SAVOIA F1;JOLANDA DI SAVOIA;734389;972495;44,865498;11,965898;621
322;610024;BIVIO GHERARDI;TRESIGALLO - JOLANDA DI SAVOIA F8;JOLANDA DI SAVOIA;732198;970500;44,848282;11,937287;621
322;610027;TRESIGALLO CASA CANTONIER;VIA JOLANDA DI SAVOIA 12;JOLANDA DI SAVOIA;730755;969194;44,83701;11,918457;621
322;610034;S.P. BIVIO LE CONTANE;COPPARO - CODIGORO 27;JOLANDA DI SAVOIA;737843;974203;44,879705;12,010361;616
322;610037;FONDO MANDRIAZZA;COPPARO - CODIGORO F22;JOLANDA DI SAVOIA;737299;974335;44,881074;12,003544;616
322;610040;CREMLINO;COPPARO - CODIGORO 47;JOLANDA DI SAVOIA;735827;974199;44,880341;11,984868;616
322;610043;CORTE TROTTO;LOC CISI 2;JOLANDA DI SAVOIA;735321;972620;44,866314;11,977737;621
322;610050;GHERARDI;LOC GHERARDI 88;GHERARDI;733688;969466;44,838498;11,955642;621
322;610053;CORTE LUIBA;VIA CANALONE 7;JOLANDA DI SAVOIA;731886;968232;44,827994;11,932309;621
322;610056;CORTE LAMA;VIA CANALONE F14;JOLANDA DI SAVOIA;731495;967678;44,82314;11,927117;621
322;610059;CASELLE CAPPELLONE;JOLANDA DI SAVOIA - BERRA F43;JOLANDA DI SAVOIA;738650;976085;44,896353;12,021451;616
322;614044;ARIANO CASE INA;VIA GIUSEPPE VERDI;ARIANO FERRARESE;745636;981167;44,939651;12,112268;615
322;624003;SAIPO;VIA DEL MARE 153;TRESIGALLO;728414;966807;44,816305;11,887804;621
322;624006;PALMOLIVE;VIA DEL MARE 4;FINALE DI RERO;727856;966158;44,810648;11,880465;621
322;624009;VILLA GALLINI;VIA TOSCANINI A. 4;TRESIGALLO;729354;965902;44,807866;11,899269;621
322;624016;RERO;COPPARO - MIGLIARINO 92;RERO;728666;964730;44,79755;11,890054;621
322;624022;PONTE ROVERE;VIA GHERARDI F1;TRESIGALLO;730781;966848;44,81591;11,91772;621
322;624025;TRESIGALLO OSPEDALE;VIA DELLO SPORT 1;TRESIGALLO;729388;966800;44,815929;11,900104;621
323;600166;GIARDINI CASTELLO;VLE CAVOUR 15/A;FERRARA;707001;968544;44,83847;11,617987;600
323;600195;ALFONSO D`ESTE MEDAGLIE D;VLE ALFONSO I D`ESTE 2;FERRARA;708196;967780;44,831251;11,632777;600
323;600198;ALFONSO D`ESTE CARLO MAYR;VLE ALFONSO I D`ESTE F 1;FERRARA;708127;967424;44,82807;11,63176;600
323;600204;GIOVECCA MONTEBELLO;CSO DELLA GIOVECCA 112;FERRARA;707540;968268;44,835831;11,624687;600
323;600278;VIA CRISPA 1A [906];;FERRARA;710988;968069;44,833028;11,66818;600
323;600281;VIA CRISPA 3A [908];;FOCOMORTO;711882;968058;44,832664;11,679474;600
323;600285;VIA PIOPPA 2A [905];VIA PIOPPA;FERRARA;710299;967814;44,830939;11,659368;600
323;600288;VIA PIOPPA - CA CERESA [9;VIA PIOPPA 329;FERRARA;710263;967454;44,827713;11,658764;600
323;600291;PASTA RICCI;VIA POMPOSA;FERRARA;709184;967390;44,827455;11,645103;600
323;600294;POMPOSA JUGOSLAVIA;VIA POMPOSA F90;FERRARA;708691;967557;44,829101;11,638941;600
323;600304;VIA RICCIARELLI 1A [614];VIA A.RICCIARELLI CIV. N. 8;FERRARA;709619;966378;44,818226;11,650182;600
323;600307;VIA RICCIARELLI 2A [615];VIA A.RICCIARELLI 47;FERRARA;710193;965788;44,812752;11,657191;600
323;600310;AGUSCELLO CAPOLINEA [617];VIA BUZZONI;AGUSCELLO;710438;965016;44,805737;11,659966;600
323;600320;COMACCHIO BOSCHETTO [623];VIA COMACCHIO 21;FERRARA;708066;966798;44,822459;11,630733;600
323;600352;BIVIO S. BARTOLO [624];VIA COMACCHIO 319;FERRARA;709497;966598;44,820241;11,648732;600
323;600368;CONA CHIESA;VIA COMACCHIO 1105;CONA;714745;965027;44,804551;11,714373;600
323;600371;QUARTESANA ARCI [931];VIA COMACCHIO 1345;QUARTESANA;717341;965342;44,806597;11,747297;620
323;600381;BORGO MARIGHELLA;VIA SCORSURO;FERRARA;711324;966768;44,82123;11,671886;600
323;600638;CONA BV CIMITERO;VIA COMACCHIO 1079;CONA;714570;965073;44,805018;11,712182;600
323;600641;QUARTESANA ARCI [931];VIA PONTE RIGO FRONTE 238;QUARTESANA;717337;965337;44,806553;11,747244;620
323;600651;CONA TRIGABOLI;VIA TRIGABOLI 29;CONA;714225;965287;44,807046;11,707915;600
323;600882;CODREA ARCI [917];VIA TAMBELLINA 228;CODREA;714770;966263;44,815658;11,715211;620
326;600200;S. MAURELIO [240];VLE ALFONSO I D`ESTE 82;FERRARA;707937;967018;44,824475;11,629193;600
326;600235;AUTOSTAZIONE RAMPARI SAN;;FERRARA;706421;968194;44,835491;11,610514;600
326;600293;POMPOSA JUGOSLAVIA;VIA POMPOSA 94;FERRARA;708736;967528;44,828827;11,639498;600
326;600592;DARSENA SAN GIACOMO;VIA DARSENA 168;FERRARA;705869;968328;44,836856;11,603592;600
326;600653;SP 15 BV VALPAGLIARO DIR.;VIA POMPOSA;FERRARA;726937;965600;44,805925;11,868608;621
326;600659;BIVIO VILLANOVA;VIA POMPOSA;FERRARA;722034;966955;44,819653;11,807275;621
326;600675;BIVIO CODREA;VIA POMPOSA;FERRARA;714826;967517;44,826917;11,716448;620
326;600916;BIVIO VALPAGLIARO;VIA POMPOSA;FERRARA;726271;965806;44,807989;11,860289;621
326;606086;SCACCHI ALPI CENTRALI [04;VIALE ALPI CENTRALI 70;LIDO DEGLI SCACCHI;756573;955702;44,706903;12,237822;602
326;606102;VIALE LIBIA [056];VIALE LIBIA 22;LIDO DELLE NAZIONI;756363;958775;44,734599;12,236716;601
326;606109;VIALE FRANCIA [062];VIALE FRANCIA N. 97;LIDO DELLE NAZIONI;756523;960296;44,748212;12,239498;601
326;611002;PONTE ROSSO;LOCALIT? MOTTE;LAGOSANTO;748198;959838;44,74704;12,134268;628
326;611021;BORGATA PRELLO [126];VIA SPINA N. FR. 207;LAGOSANTO;748496;960859;44,756114;12,138524;628
326;613007;CORTE SICILIA;VIA MARE;MASSA FISCAGLIA;744721;961269;44,761105;12,091096;625
326;624007;FINAL DI RERO;VIA DEL MARE 8;FINALE DI RERO;727439;965826;44,807797;11,875049;621
326;624020;TRESIGALLO;P.ZZA DEL POPOLO 5;TRESIGALLO;729124;967160;44,81925;11,896931;621
328;617011;OSTELLATO SCUOLE;via BATTISTI Cesare 30;OSTELLATO;732930;959009;44,744735;11,941281;623
328;617037;BIVIO DOGATO - SAN VITO;VIA COMACCHIO 168;SAN VITO;727606;959905;44,754508;11,874514;622
328;617040;ROVERETO;VIA EDMO IDO MANZOLLI;ROVERETO;727301;961134;44,765655;11,871213;622
328;619026;PORTOMAGGIORE - XXV APRIL;VIA XXV APRILE 6;PORTOMAGGIORE;722807;953218;44,695897;11,811041;633
328;619029;FASOLA;STRADA ESTERNA PROVINCIALE PER SAN VITO;PORTOMAGGIORE;723221;955213;44,713705;11,81713;633
328;619032;PORTOMAGGIORE OSPEDALE;VIA EDMONDO DE AMICIS;PORTOMAGGIORE;722698;953738;44,700606;11,809893;633
328;624008;FINAL DI RERO;VIA DEL MARE 11;FINALE DI RERO;727443;965816;44,807705;11,875095;621
33;17;PORTA MASCARELLA;VIALE BERTI PICHAT 2/B;BOLOGNA;687258;930502;44,501757;11,354512;500
33;33;PORTA SANTO STEFANO;VIALE CARDUCCI 52;BOLOGNA;687519;928642;44,484958;11,357118;500
33;43;PORTA SAN MAMOLO;VIALE PANZACCHI FR 25;BOLOGNA;686222;928732;44,486104;11,340853;500
33;49;ALDINI;VIALE ALDINI 190;BOLOGNA;685638;928987;44,488548;11,333607;500
33;59;VICINI;VIALE VICINI 28;BOLOGNA;685131;929859;44,496522;11,327548;500
33;65;SILVANI;VIALE SILVANI 6;BOLOGNA;685230;930306;44,500518;11,328952;500
33;470;AMENDOLA;VIA AMENDOLA 2;BOLOGNA;686122;930607;44,502995;11,340272;500
33;99017;PORTA MAZZINI;VIALE CARDUCCI 14;BOLOGNA;687559;929119;44,489238;11,357794;500
331;600162;CAVOUR P. BERETTA;VLE CAVOUR 102;FERRARA;706850;968693;44,839854;11,616139;600
331;600200;S. MAURELIO [240];VLE ALFONSO I D`ESTE 82;FERRARA;707937;967018;44,824475;11,629193;600
331;600207;GIOVECCA MONTEBELLO;CSO DELLA GIOVECCA 105;FERRARA;707539;968277;44,835913;11,624678;600
331;600467;FACOLTA` DI INGEGNERIA;VIA ARGINE DUCALE;FERRARA;705546;968205;44,835843;11,59946;600
331;600477;STAZIONE;VIA SAN GIACOMO pensilina I;FERRARA;705874;968917;44,842151;11,603894;600
331;600592;DARSENA SAN GIACOMO;VIA DARSENA 168;FERRARA;705869;968328;44,836856;11,603592;600
331;606003;BIVIO VOLANIA [019**];VIA STRADA PROVINCIALE PER OSTELLATO 200;COMACCHIO;747964;954620;44,700218;12,128785;627
374;600811;RAVALLE;BONDENO - FERRARA 14;FERRARA;698093;978306;44,928798;11,509206;662
374;600814;BORGATA SABBIONI;BONDENO - FERRARA 171;RAVALLE;697593;978666;44,932175;11,503016;662
374;600824;PORPORANA CHIESA;;PORPORANA;695541;977692;44,923984;11,476659;662
374;600827;PORPORANA;VIA PALANTONE 27;PORPORANA;695294;977729;44,924385;11,473547;662
374;603009;LA ZANFOGNINA - IURLO;BONDENO - FERRARA 164;BONDENO;692340;977589;44,923932;11,436097;663
374;603012;BONDENO CAMPO SPORTIVO;VIA XX SETTEMBRE F 1;BONDENO;689986;973322;44,886187;11,404694;663
374;603015;SAN BIAGIO IL PALAZZO - C;BONDENO - FERRARA 94;SAN BIAGIO;691956;976949;44,918279;11,430993;663
374;603025;BONDENO VIA BORGATTI;VIA BORGATTI TENENTE MARIANO 54;BONDENO;691432;972773;44,880862;11,422781;663
374;603038;BONDENO OSPEDALE;VIA VIRGILIANA;BONDENO;690836;972898;44,882146;11,415288;663
374;603041;BONDENO PONTE RANA;VIA VIRGILIANA F20;BONDENO;690537;973487;44,887524;11,411727;663
374;603044;BONDENO VIALE MATTEOTTI;VIALE MATTEOTTI GIACOMO 54;BONDENO;690962;973883;44,890972;11,417253;663
374;603047;SALVATONICA CHIESA;BONDENO - FERRARA 19;SALVATONICA;693720;977349;44,921398;11,453475;663
374;603054;BELFIORE DI BONDENO;BONDENO - FINALE EMILIA F70;BONDENO;689228;972966;44,883188;11,394971;663
374;603057;DOSSO ALTO;BONDENO - FINALE EMILIA 105;BONDENO;688047;972592;44,880137;11,379891;663
374;603060;SALVATONICA;BONDENO - FERRARA 44;SALVATONICA;693538;977712;44,924712;11,45131;663
374;603063;CA ALTA;BONDENO - FINALE EMILIA 38;BONDENO;685722;972472;44,879669;11,350434;663
374;603070;MULINO SCACCHETTI;VIA PROVINCIALE [ SCORTICHINO ] 171;BONDENO;683364;973171;44,886568;11,320856;665
374;603073;CAGNETTO;VIA ARGINE CAGNETTO [ SCORTICHINO ] 37;BONDENO;682653;973658;44,891131;11,312036;665
374;603076;LE CHIAVICHE;VIA ARGINE CAGNETTO [ GAVELLO ] F79;BONDENO;683240;975627;44,90869;11,320176;665
374;603083;SALVATONICA IL CAPITELLO;BONDENO - FERRARA 86;SALVATONICA;693246;977928;44,926735;11,447696;663
374;603086;GAVELLO CONSORZIO;VIA COMUNALE [ GAVELLO ] 355;GAVELLO;680628;976348;44,915844;11,287371;665
374;603089;REDENA;VIA COMUNALE [ GAVELLO ] 246;BONDENO;679785;976891;44,920943;11,276893;665
374;603092;VILLA CIPRESSI;VIA COMUNALE [ GAVELLO ] 447;BONDENO;678675;977620;44,92778;11,263097;665
374;603099;VIA ARGINE DIVERSIVO 102;VIA ARGINE DIVERSIVO [ SCORTICHINO ] 53;BONDENO;684417;971797;44,873937;11,333679;663
374;603102;BORGO PIRETTA;VIA ARGINE DIVERSIVO [ SCORTICHINO ] 113;BONDENO;685288;971708;44,87291;11,344664;663
374;603105;VILLA GALLINI;VIA GUATTARELLA 16;BONDENO;686049;971955;44,874933;11,354381;663
375;600570;MODENA DUE ABETI;VIA MODENA 62;FERRARA;705117;969480;44,847433;11,594552;600
375;603006;SCORTICHINO VIA LEONARDO;;SCORTICHINO;684201;972586;44,881089;11,331233;663
375;603012;BONDENO CAMPO SPORTIVO;VIA XX SETTEMBRE F 1;BONDENO;689986;973322;44,886187;11,404694;663
375;603022;BONDENO PONTE MOTTE;BORGO SAN GIOVANNI;BONDENO;691840;973131;44,883972;11,428077;663
375;603025;BONDENO VIA BORGATTI;VIA BORGATTI TENENTE MARIANO 54;BONDENO;691432;972773;44,880862;11,422781;663
375;603032;SETTEPOLESINI;VIA COMUNALE FR. CIV. 61;BONDENO;694263;974612;44,896634;11,459298;663
375;603035;OSPITALE SCUOLE;VIA MADONNA DELLA PIOPPA 23;OSPITALE;692066;973930;44,891097;11,431239;663
375;603038;BONDENO OSPEDALE;VIA VIRGILIANA;BONDENO;690836;972898;44,882146;11,415288;663
375;603041;BONDENO PONTE RANA;VIA VIRGILIANA F20;BONDENO;690537;973487;44,887524;11,411727;663
375;603051;MAGLIFICIO TASSI;VIALE XX SETTEMBRE;BONDENO;690385;973521;44,887871;11,409817;663
375;603054;BELFIORE DI BONDENO;BONDENO - FINALE EMILIA F70;BONDENO;689228;972966;44,883188;11,394971;663
375;603057;DOSSO ALTO;BONDENO - FINALE EMILIA 105;BONDENO;688047;972592;44,880137;11,379891;663
375;603067;SCORTICHINO;VIA PROVINCIALE [ SCORTICHINO ] 120;SCORTICHINO;684147;972780;44,882848;11,330621;663
375;603070;MULINO SCACCHETTI;VIA PROVINCIALE [ SCORTICHINO ] 171;BONDENO;683364;973171;44,886568;11,320856;665
375;603073;CAGNETTO;VIA ARGINE CAGNETTO [ SCORTICHINO ] 37;BONDENO;682653;973658;44,891131;11,312036;665
375;603077;LE CHIAVICHE;VIA ARGINE CAGNETTO [ GAVELLO ] 79;BONDENO;683225;975604;44,908487;11,319978;665
375;603080;LA FORNETTA;VIA COMUNALE [ GAVELLO ] 28;BONDENO;682006;976123;44,913469;11,304735;665
375;603086;GAVELLO CONSORZIO;VIA COMUNALE [ GAVELLO ] 355;GAVELLO;680628;976348;44,915844;11,287371;665
375;603093;PONTE CHIAVICA LUIA;VIA IMPERIALE 517;MIRANDOLA;678191;977633;44,928018;11,256973;426
375;603096;VIA ARGINE DIVERSIVO 42;VIA ARGINE DIVERSIVO [ SCORTICHINO ] 42;BONDENO;684002;971936;44,875294;11,32848;663
375;603099;VIA ARGINE DIVERSIVO 102;VIA ARGINE DIVERSIVO [ SCORTICHINO ] 53;BONDENO;684417;971797;44,873937;11,333679;663
375;603102;BORGO PIRETTA;VIA ARGINE DIVERSIVO [ SCORTICHINO ] 113;BONDENO;685288;971708;44,87291;11,344664;663
375;622034;VIGARANO PIEVE;VIRGILIANA F76;VIGARANO PIEVE;698515;970886;44,861949;11,51164;660
375;622043;DIAMANTINA;;DIAMANTINA;698185;973522;44,885748;11,508497;660
375;658001;VIA VALLI;VIA VALLI (SAN MARTINO SPINO);SAN MARTINO SPINO;676991;978231;44,933698;11,241988;426
38;30;GIARDINI MARGHERITA;VIALE GOZZADINI 5;BOLOGNA;687144;928633;44,484974;11,352403;500
38;753;FARINI;VIA FARINI 2/F;BOLOGNA;686318;929320;44,491368;11,342272;500
38;1251;MENGOLI;VIA MENGOLI 30/A;BOLOGNA;688656;929179;44,489492;11,3716;500
38;2151;VERMIGLIA;VIA VERMIGLIA 7;BOLOGNA;688724;929415;44,491597;11,372541;500
38;3105;CALINDRI;VIA BEROALDO 59/D;BOLOGNA;688591;930400;44,500492;11,371229;500
38;3131;NUOVA;VIA NUOVA FR PL 7;BOLOGNA;688737;930143;44,498142;11,37297;500
38;3301;CAVALCAVIA MASCARELLA;VIA STALINGRADO 15/6;BOLOGNA;687289;931071;44,506867;11,355108;500
38;3333;FIERA A.MORO;PIAZZALE A.MORO 16-22 (PENSILINA B);BOLOGNA;687933;931331;44,509038;11,363297;500
38;3343;NOVELLI;VIA ZACCONI 14;BOLOGNA;687945;930932;44,505446;11,363303;500
358;36009;LAURINA BIVIO;VIA DEL CORSO BV LAURINA;MALALBERGO;698723;948366;44,659355;11,505496;542
358;601036;PONTE FORNACE;VIA CONFINE SUPERIORE 50;ARGENTA;711651;946448;44,638404;11,667599;536
36;615;PALASPORT;VIA RIVA RENO 4;BOLOGNA;685431;930051;44,498172;11,331387;500
36;1110;CALABRIA;VIA CALABRIA 42;BOLOGNA;689601;927546;44,474555;11,382877;500
36;1142;ADIGE;VIA PO FR P.L. 22;BOLOGNA;689330;927859;44,477442;11,379587;500
36;1309;MEZZOFANTI;VIA MEZZOFANTI 45;BOLOGNA;688151;928496;44,48348;11,365006;500
36;1351;ALEMANNI;VIA MASI P.L. 3;BOLOGNA;688210;928781;44,486028;11,365851;500
36;2003;OSPEDALE SANT`ORSOLA;VIA MASSARENTI FR 78;BOLOGNA;687845;929523;44,492798;11,361534;500
36;2103;OSPEDALE MALPIGHI;VIA PALAGI 4;BOLOGNA;688231;928973;44,48775;11,366185;500
36;2106;ZANOLINI;VIA ZANOLINI 41;BOLOGNA;687662;930038;44,497478;11,359421;500
36;6004;SAFFI;VIA SAFFI 26/B;BOLOGNA;684691;930335;44,500917;11,322188;500
